automobile_id,car_model,engine_name,brand_name,length_mm,width_mm,height_mm,kg,search_text,rank
2672,HONDA Civic Sedan 2012-2016,1.8L i-VTEC 5AT (140 HP),HONDA,4503.0,1753.0,1435.0,1224.0,HONDA Civic Sedan 2012-2016 1.8L i-VTEC 5AT (140 HP),1
2673,HONDA Civic Coupe 2012-2015,1.8L i-VTEC 5MT (140 HP),HONDA,4458.0,1753.0,1397.0,1177.0,HONDA Civic Coupe 2012-2015 1.8L i-VTEC 5MT (140 HP),1
2674,HONDA Civic Coupe Si 2012-2015,2.4L i-VTEC 6MT (204 HP),HONDA,4473.0,1753.0,1397.0,1305.0,HONDA Civic Coupe Si 2012-2015 2.4L i-VTEC 6MT (204 HP),1
2675,HONDA Civic Sedan Si 2012-2016,2.4L i-VTEC 6MT (204 HP),HONDA,4503.0,1753.0,1435.0,1313.0,HONDA Civic Sedan Si 2012-2016 2.4L i-VTEC 6MT (204 HP),1
2676,HONDA Civic Sedan HF 2012-2016,1.8L i-VTEC 5AT (140 HP),HONDA,4503.0,1753.0,1435.0,1224.0,HONDA Civic Sedan HF 2012-2016 1.8L i-VTEC 5AT (140 HP),1
2677,HONDA Civic Sedan Natural Gas 2012-2016,1.8L i-VTEC 5AT (110 HP),HONDA,4503.0,1753.0,1435.0,1292.0,HONDA Civic Sedan Natural Gas 2012-2016 1.8L i-VTEC 5AT (110 HP),1
2678,HONDA Fit EV 2012-2014,1AT (123 HP),HONDA,4105.0,1694.0,1524.0,1475.0,HONDA Fit EV 2012-2014 1AT (123 HP),1
2679,2013 Honda Accord Sedan,3.5L i-VTEC 6AT (278 HP),HONDA,4862.0,1849.0,1466.0,1614.0,2013 Honda Accord Sedan 3.5L i-VTEC 6AT (278 HP),2
2680,2013 Honda Accord Coupe,3.5L V6 i-VTEC 6AT (278 HP),HONDA,4806.0,1849.0,1435.0,1600.0,2013 Honda Accord Coupe 3.5L V6 i-VTEC 6AT (278 HP),2
2681,HONDA insight 2012-2014,1.5L CVT FWD (122 HP),HONDA,4394.0,1694.0,1425.0,1200.0,HONDA insight 2012-2014 1.5L CVT FWD (122 HP),1
2682,2011 Honda CR-V,2.2L i-CTDi 4WD 5AT (150 HP),HONDA,4529.0,1819.0,1654.0,1782.0,2011 Honda CR-V 2.2L i-CTDi 4WD 5AT (150 HP),2
2683,HONDA Odyssey 2011-2017,3.5L V6 6AT FWD (248 HP),HONDA,5154.0,2012.0,1737.0,1994.0,HONDA Odyssey 2011-2017 3.5L V6 6AT FWD (248 HP),2
2684,2011 Honda Accord Tourer - EU,2.4L i-VTEC 5AT (201 HP),HONDA,4750.0,1839.0,1471.0,1702.0,2011 Honda Accord Tourer - EU 2.4L i-VTEC 5AT (201 HP),2
2685,HONDA CR-V 2010-2011,2.2L i-DTEC 5AT AWD (150 HP),HONDA,4529.0,1819.0,1676.0,1773.0,HONDA CR-V 2010-2011 2.2L i-DTEC 5AT AWD (150 HP),2
2686,HONDA CR-Z 2010-2016,1.5L i-VTEC IMA 6MT (122 HP),HONDA,4079.0,1740.0,1394.0,1198.0,HONDA CR-Z 2010-2016 1.5L i-VTEC IMA 6MT (122 HP),1
2687,HONDA Legend 2009-2012,3.7 V6 5AT (295 HP),HONDA,4986.0,1844.0,1455.0,1854.0,HONDA Legend 2009-2012 3.7 V6 5AT (295 HP),2
2688,HONDA Insight 2009-2012,1.3 Hybrid CVT (98 HP),HONDA,4376.0,1694.0,1427.0,1176.0,HONDA Insight 2009-2012 1.3 Hybrid CVT (98 HP),1
2689,2009 Honda Ridgeline,3.5 V6 5AT (250 HP),HONDA,5258.0,1976.0,1786.0,2043.0,2009 Honda Ridgeline 3.5 V6 5AT (250 HP),2
2690,2010 Honda Accord Crosstour,2.4L 5AT (192 HP),HONDA,4999.0,1897.0,1669.0,1846.0,2010 Honda Accord Crosstour 2.4L 5AT (192 HP),2
2691,2009 Honda Pilot,3.5L V6 4WD 5AT (253 HP),HONDA,4849.0,1994.0,1803.0,2062.0,2009 Honda Pilot 3.5L V6 4WD 5AT (253 HP),2
2692,HONDA Civic Type-R Mugen 2009-2010,2.0 i-VTEC 6MT (240 HP),HONDA,4280.0,1793.0,1440.0,1300.0,HONDA Civic Type-R Mugen 2009-2010 2.0 i-VTEC 6MT (240 HP),1
2693,HONDA Jazz/Fit 2008-2013,1.5L i-VTEC 5MT FWD (117 HP),HONDA,4105.0,1694.0,1524.0,1129.0,HONDA Jazz/Fit 2008-2013 1.5L i-VTEC 5MT FWD (117 HP),1
2694,HONDA Civic Type S 2008-2011,2.2L i-CDTi 6MT (140 HP),HONDA,4275.0,1786.0,1461.0,1283.0,HONDA Civic Type S 2008-2011 2.2L i-CDTi 6MT (140 HP),1
2695,HONDA Civic 5 Doors 2008-2011,2.2L i-CTDi 6MT FWD (140 HP),HONDA,4255.0,1755.0,1461.0,1426.0,HONDA Civic 5 Doors 2008-2011 2.2L i-CTDi 6MT FWD (140 HP),1
2696,HONDA Civic Type-R 2008-2010,2.0 i-VTEC 6MT (201 HP),HONDA,4275.0,1786.0,1445.0,1238.0,HONDA Civic Type-R 2008-2010 2.0 i-VTEC 6MT (201 HP),1
2697,2008 Honda Accord Sedan,2.2L i-DTEC 5AT FWD (150 HP),HONDA,4724.0,1839.0,1440.0,1563.0,2008 Honda Accord Sedan 2.2L i-DTEC 5AT FWD (150 HP),1
2698,2008 Honda Accord Tourer,2.2L i-DTEC TypeS 6MT FWD (180 HP),HONDA,4740.0,1839.0,1440.0,1615.0,2008 Honda Accord Tourer 2.2L i-DTEC TypeS 6MT FWD (180 HP),2
2699,2008 Honda Accord Sedan US,3.5 i-VTEC 5AT (271 HP),HONDA,4935.0,1847.0,1476.0,1618.0,2008 Honda Accord Sedan US 3.5 i-VTEC 5AT (271 HP),2
2700,HONDA Civic Sedan 2008-2012,1.3 IMA eCVT (94 HP),HONDA,4544.0,1750.0,1430.0,1368.0,HONDA Civic Sedan 2008-2012 1.3 IMA eCVT (94 HP),1
2701,HONDA Civic Sedan US 2008-Present,1.8L LPG 5AT FWD (113 HP),HONDA,4503.0,1753.0,1435.0,1317.0,HONDA Civic Sedan US 2008-Present 1.8L LPG 5AT FWD (113 HP),1
2702,HONDA Civic Coupe 2008-2011,1.8L i-VTEC 5MT (140 HP),HONDA,4458.0,1750.0,1397.0,1174.0,HONDA Civic Coupe 2008-2011 1.8L i-VTEC 5MT (140 HP),1
2703,HONDA Civic Coupe Si 2008-2011,2.0 i-VTEC 6MT (197 HP),HONDA,4440.0,1750.0,1359.0,1336.0,HONDA Civic Coupe Si 2008-2011 2.0 i-VTEC 6MT (197 HP),1
2704,HONDA Civic Sedan Si US 2008-Present,2.0 i-VTEC,HONDA,4503.0,1753.0,1435.0,1340.0,HONDA Civic Sedan Si US 2008-Present 2.0 i-VTEC,1
2705,HONDA Odyssey 2008-2011,3.5L V6 5AT (255 HP),HONDA,5105.0,1958.0,1778.0,2075.0,HONDA Odyssey 2008-2011 3.5L V6 5AT (255 HP),2
2706,HONDA CR-V 2007-2009,2.2L CDTi 6MT AWD (140 HP),HONDA,4529.0,1821.0,1811.0,1617.0,HONDA CR-V 2007-2009 2.2L CDTi 6MT AWD (140 HP),2
2707,HONDA FR-V / Edix 2007-2011,2.2L CDTi 6MT FWD (140 HP),HONDA,4280.0,1811.0,1610.0,1543.0,HONDA FR-V / Edix 2007-2011 2.2L CDTi 6MT FWD (140 HP),1
2708,2008 Honda Accord Coupe,3.5L V6 VTEC 6MT (271 HP),HONDA,4849.0,1849.0,1433.0,1619.0,2008 Honda Accord Coupe 3.5L V6 VTEC 6MT (271 HP),2
2709,HONDA FCX Clarity 2007-2014,V Flow fuel cell stack (136 HP),HONDA,4834.0,1847.0,1468.0,1625.0,HONDA FCX Clarity 2007-2014 V Flow fuel cell stack (136 HP),2
2710,2007 Honda Civic Sedan Si,2.0 i-VTEC,HONDA,4488.0,1753.0,1435.0,1336.0,2007 Honda Civic Sedan Si 2.0 i-VTEC,1
2711,2006 Honda Accord,2.0 i-VTEC 5AT AWD (152 HP),HONDA,4661.0,1760.0,1440.0,1450.0,2006 Honda Accord 2.0 i-VTEC 5AT AWD (152 HP),1
2712,HONDA Civic Type-R 2006-2007,2.0i 6MT (200 HP),HONDA,4140.0,1699.0,1420.0,1170.0,HONDA Civic Type-R 2006-2007 2.0i 6MT (200 HP),1
2713,HONDA Civic Sedan 2006-2008,1.3L 5AT (95 HP),HONDA,4539.0,1750.0,1435.0,1260.0,HONDA Civic Sedan 2006-2008 1.3L 5AT (95 HP),1
2714,HONDA Stream 2006-2009,2.0L 5AT AWD (150 HP),HONDA,4569.0,1694.0,1544.0,1440.0,HONDA Stream 2006-2009 2.0L 5AT AWD (150 HP),1
2715,HONDA Civic Coupe Si 2006-2008,2.0 i-VTEC 6MT (197 HP),HONDA,4440.0,1750.0,1359.0,1314.0,HONDA Civic Coupe Si 2006-2008 2.0 i-VTEC 6MT (197 HP),1
2716,2006 Honda Accord Coupe - US,2.4L i-VTEC 5MT (166 HP),HONDA,4770.0,1811.0,1415.0,1395.0,2006 Honda Accord Coupe - US 2.4L i-VTEC 5MT (166 HP),1
2717,2005 Honda Accord Tourer,2.4 i-VTEC 5AT FWD (200 HP),HONDA,4750.0,1760.0,1471.0,1570.0,2005 Honda Accord Tourer 2.4 i-VTEC 5AT FWD (200 HP),1
2718,HONDA Airwave 2005-2010,1.5L CVT AWD (110 HP),HONDA,4351.0,1694.0,1506.0,1220.0,HONDA Airwave 2005-2010 1.5L CVT AWD (110 HP),1
2719,2006 Honda Accord Sedan US,2.4L i-VTEC 5MT FWD (169 HP),HONDA,4854.0,1819.0,1453.0,1545.0,2006 Honda Accord Sedan US 2.4L i-VTEC 5MT FWD (169 HP),1
2720,HONDA Civic Type S 2005-2008,1.4L i-DSI 6MT (83 HP),HONDA,4275.0,1786.0,1461.0,1283.0,HONDA Civic Type S 2005-2008 1.4L i-DSI 6MT (83 HP),1
2721,HONDA Civic Sedan US 2005-2008,1.8L i-VTEC 5MT (140 HP),HONDA,4488.0,1753.0,1435.0,1268.0,HONDA Civic Sedan US 2005-2008 1.8L i-VTEC 5MT (140 HP),1
2722,HONDA Civic Coupe 2005-2008,1.8 i-VTEC 5MT (140 HP),HONDA,4440.0,1750.0,1359.0,1176.0,HONDA Civic Coupe 2005-2008 1.8 i-VTEC 5MT (140 HP),1
2723,HONDA Civic 5 Doors 2005-2008,2.2L i-CTDi 6MT FWD (140 HP),HONDA,4249.0,1760.0,1461.0,1322.0,HONDA Civic 5 Doors 2005-2008 2.2L i-CTDi 6MT FWD (140 HP),1
2724,2006 Honda Ridgeline,3.5L V6 5AT AWD (256 HP),HONDA,5253.0,1938.0,1786.0,2039.0,2006 Honda Ridgeline 3.5L V6 5AT AWD (256 HP),2
2725,HONDA Odyssey 2005-2008,3.5L V6 5AT FWD (255 HP),HONDA,5105.0,1958.0,1778.0,2030.0,HONDA Odyssey 2005-2008 3.5L V6 5AT FWD (255 HP),2
2726,HONDA CR-V 2004-2007,2.2L CDTi 6MT AWD (140 HP),HONDA,4641.0,1781.0,1709.0,1592.0,HONDA CR-V 2004-2007 2.2L CDTi 6MT AWD (140 HP),1
2727,HONDA FR-V / Edix 2004-2007,2.2L CDTi 6MT FWD (140 HP),HONDA,4280.0,1811.0,1610.0,1598.0,HONDA FR-V / Edix 2004-2007 2.2L CDTi 6MT FWD (140 HP),1
2728,HONDA Jazz/Fit 2004-2008,1.2i 5MT FWD (77 HP),HONDA,3840.0,1679.0,1519.0,999.0,HONDA Jazz/Fit 2004-2008 1.2i 5MT FWD (77 HP),1
2729,HONDA Mobilio 2004-2008,1.5L CVT FWD (110 HP),HONDA,4069.0,1684.0,1740.0,1270.0,HONDA Mobilio 2004-2008 1.5L CVT FWD (110 HP),1
2730,HONDA Legend Sedan 2004-2008,3.5L V6 6AT (295 HP),HONDA,4917.0,1847.0,1453.0,1807.0,HONDA Legend Sedan 2004-2008 3.5L V6 6AT (295 HP),2
2731,HONDA Element 2003-2011,2.4L i-VTEC 5MT AWD (154 HP),HONDA,4229.0,1816.0,1765.0,1520.0,HONDA Element 2003-2011 2.4L i-VTEC 5MT AWD (154 HP),1
2732,2003 Honda Accord,2.0L i-VTEC 5AT AWD (152 HP),HONDA,4661.0,1760.0,1440.0,1450.0,2003 Honda Accord 2.0L i-VTEC 5AT AWD (152 HP),1
2733,2003 Honda Accord Tourer,2.4L T 5AT AWD (200 HP),HONDA,4750.0,1760.0,1471.0,1590.0,2003 Honda Accord Tourer 2.4L T 5AT AWD (200 HP),1
2734,HONDA Civic 3 Doors 2003-2005,1.7L i-CDT 5MT FWD (100 HP),HONDA,4140.0,1699.0,1440.0,1232.0,HONDA Civic 3 Doors 2003-2005 1.7L i-CDT 5MT FWD (100 HP),1
2735,HONDA Civic Sedan 2003-2005,1.3L 5MT (83 HP) ,HONDA,4470.0,1694.0,1440.0,1150.0,HONDA Civic Sedan 2003-2005 1.3L 5MT (83 HP),1
2736,HONDA Civic 5 Doors 2003-2005,1.7 i-CDT 5MT FWD (100 HP),HONDA,4280.0,1699.0,1501.0,1259.0,HONDA Civic 5 Doors 2003-2005 1.7 i-CDT 5MT FWD (100 HP),1
2737,HONDA MDX 2003-2006,3.5L V6 5AT (260 HP),HONDA,4790.0,1938.0,1740.0,1965.0,HONDA MDX 2003-2006 3.5L V6 5AT (260 HP),2
2738,HONDA Stream 2003-2006,2.0L 5TM AWD (156 HP),HONDA,4549.0,1694.0,1590.0,1460.0,HONDA Stream 2003-2006 2.0L 5TM AWD (156 HP),1
2739,2003 Honda Accord - US,3.0 V6 i-VTEC 5AT (240 HP),HONDA,4765.0,1811.0,1415.0,1494.0,2003 Honda Accord - US 3.0 V6 i-VTEC 5AT (240 HP),1
2740,HONDA CR-V 2002-2004,2.0L 4AT AWD (110 HP),HONDA,4559.0,1781.0,1709.0,1370.0,HONDA CR-V 2002-2004 2.0L 4AT AWD (110 HP),1
2741,HONDA Jazz/Fit 2002-2004,1.4i CVT FWD (83 HP),HONDA,3830.0,1679.0,1519.0,980.0,HONDA Jazz/Fit 2002-2004 1.4i CVT FWD (83 HP),1
2742,HONDA NSX 2002-2005,3.0 V6 4AT (255 HP),HONDA,4420.0,1811.0,1171.0,1485.0,HONDA NSX 2002-2005 3.0 V6 4AT (255 HP),1
2743,HONDA That's 2002-2007,0.7L Turbo 3AT (64 HP),HONDA,3396.0,1476.0,1621.0,860.0,HONDA That's 2002-2007 0.7L Turbo 3AT (64 HP),1
2744,2003 Honda Accord Sedan - US,3.0 V6 5AT (240 HP),HONDA,4813.0,1816.0,1450.0,1545.0,2003 Honda Accord Sedan - US 3.0 V6 5AT (240 HP),1
2745,2001 Honda Accord Hatchback,2.2L Type-V 4AT (154 HP),HONDA,4600.0,1750.0,1430.0,1488.0,2001 Honda Accord Hatchback 2.2L Type-V 4AT (154 HP),1
2746,HONDA Civic 3 Doors 2001-2003,2.0L 5MT (160 HP),HONDA,4140.0,1699.0,1440.0,1286.0,HONDA Civic 3 Doors 2001-2003 2.0L 5MT (160 HP),1
2747,HONDA Civic Type-R 2001-2005,2.0L 6MT (200 HP),HONDA,4140.0,1699.0,1420.0,1170.0,HONDA Civic Type-R 2001-2005 2.0L 6MT (200 HP),1
2748,HONDA Civic 5 Doors 2001-2003,1.7L i-CDT 5MT FWD (101 HP),HONDA,4280.0,1699.0,1501.0,1259.0,HONDA Civic 5 Doors 2001-2003 1.7L i-CDT 5MT FWD (101 HP),1
2749,HONDA Civic Coupe 2001-2005,1.7L 4AT (120 HP),HONDA,4440.0,1699.0,1400.0,1121.0,HONDA Civic Coupe 2001-2005 1.7L 4AT (120 HP),1
2750,HONDA HR-V 3 Doors 2001-2006,1.6i 5MT FWD (124 HP),HONDA,4011.0,1699.0,1580.0,1160.0,HONDA HR-V 3 Doors 2001-2006 1.6i 5MT FWD (124 HP),1
2751,HONDA HR-V 5 Doors 2001-2006,1.6i 5MT FWD (105 HP),HONDA,4110.0,1699.0,1580.0,1157.0,HONDA HR-V 5 Doors 2001-2006 1.6i 5MT FWD (105 HP),1
2752,HONDA Mobilio 2001-2004,1.5L CVT FWD (90 HP),HONDA,4054.0,1684.0,1704.0,1270.0,HONDA Mobilio 2001-2004 1.5L CVT FWD (90 HP),1
2753,HONDA Civic Sedan 2000-2003,1.6L 5MT (110 HP),HONDA,4458.0,1715.0,1440.0,1126.0,HONDA Civic Sedan 2000-2003 1.6L 5MT (110 HP),1
2754,HONDA Stream 2000-2003,2.0L 5MT FWD (154 HP),HONDA,4549.0,1694.0,1590.0,1420.0,HONDA Stream 2000-2003 2.0L 5MT FWD (154 HP),1
2755,HONDA Avancier 1999-2003,3.0L V6 5AT AWD (215 HP),HONDA,4699.0,1791.0,1501.0,1710.0,HONDA Avancier 1999-2003 3.0L V6 5AT AWD (215 HP),2
2756,1999 Honda Accord Hatchback,2.0i 4AT (147 HP),HONDA,4600.0,1750.0,1430.0,1380.0,1999 Honda Accord Hatchback 2.0i 4AT (147 HP),1
2757,HONDA HR-V 3 Doors 1999-2001,1.6i,HONDA,4011.0,1699.0,1590.0,1080.0,HONDA HR-V 3 Doors 1999-2001 1.6i,1
2758,HONDA HR-V 5 Doors 1999-2001,1.6i 5MT FWD (105 HP),HONDA,4110.0,1699.0,1590.0,1094.0,HONDA HR-V 5 Doors 1999-2001 1.6i 5MT FWD (105 HP),1
2759,HONDA S2000 1999-2009,2.0L 6MT RWD (240 HP),HONDA,4135.0,1750.0,1270.0,1260.0,HONDA S2000 1999-2009 2.0L 6MT RWD (240 HP),1
2760,HONDA Insight 1999-2006,1.0L 5MT (69 HP),HONDA,3945.0,1694.0,1354.0,820.0,HONDA Insight 1999-2006 1.0L 5MT (69 HP),1
2761,Honda Accord Sedan,2.0i 4AT (147 HP),HONDA,4600.0,1750.0,1430.0,1360.0,Honda Accord Sedan 2.0i 4AT (147 HP),1
2762,1998 Honda Accord Type R (CH1),2.2L 5MT FWD (212 HP),HONDA,4600.0,1750.0,1430.0,1305.0,1998 Honda Accord Type R (CH1) 2.2L 5MT FWD (212 HP),1
2763,1999 Honda Accord Coupe Euro,3.0L V6 i-VTEC 4AT (200 HP),HONDA,4745.0,1786.0,1400.0,1430.0,1999 Honda Accord Coupe Euro 3.0L V6 i-VTEC 4AT (200 HP),1
2764,HONDA Civic Aero Deck 1998-2001,1.8L VTi 5MT FWD (170 HP),HONDA,4420.0,1699.0,1410.0,1210.0,HONDA Civic Aero Deck 1998-2001 1.8L VTi 5MT FWD (170 HP),1
2765,HONDA Shuttle 1998-2001,2.3i 4AT (150 HP),HONDA,4760.0,1791.0,1641.0,1465.0,HONDA Shuttle 1998-2001 2.3i 4AT (150 HP),1
2766,HONDA Civic 5 Doors 1997-2001,1.8L VTi 5MT FWD (170 HP),HONDA,4321.0,1699.0,1389.0,1160.0,HONDA Civic 5 Doors 1997-2001 1.8L VTi 5MT FWD (170 HP),1
2767,HONDA NSX 1997-2002,3.2 V6 4AT (280 HP),HONDA,4420.0,1811.0,1181.0,1412.0,HONDA NSX 1997-2002 3.2 V6 4AT (280 HP),1
2768,1998 Honda Accord Sedan - CF8,3.0L V6 4AT (200 HP),HONDA,4796.0,1786.0,1445.0,1505.0,1998 Honda Accord Sedan - CF8 3.0L V6 4AT (200 HP),1
2769,HONDA Accord 4 Doors 1996-1998,2.2i VTEC 4AT (150 HP),HONDA,4681.0,1720.0,1379.0,1305.0,HONDA Accord 4 Doors 1996-1998 2.2i VTEC 4AT (150 HP),1
2770,HONDA Civic Coupe 1996-2001,1.6i 4AT (105 HP),HONDA,4460.0,1699.0,1379.0,1000.0,HONDA Civic Coupe 1996-2001 1.6i 4AT (105 HP),1
2771,HONDA CR-V 1996-2001,2.4L 4AT AWD (160 HP),HONDA,4539.0,1781.0,1679.0,1450.0,HONDA CR-V 1996-2001 2.4L 4AT AWD (160 HP),1
2772,HONDA Prelude 1996-2000,2.2L VTi 5MT FWD (185 HP),HONDA,4440.0,1750.0,1321.0,1255.0,HONDA Prelude 1996-2000 2.2L VTi 5MT FWD (185 HP),1
2773,HONDA Logo/Fit 1996-2001,1.3L CVT AWD (65 HP),HONDA,3780.0,1641.0,1519.0,1040.0,HONDA Logo/Fit 1996-2001 1.3L CVT AWD (65 HP),1
2774,HONDA Legend Sedan 1996-2005,3.5i V6 4AT (205 HP),HONDA,4981.0,1811.0,1430.0,1725.0,HONDA Legend Sedan 1996-2005 3.5i V6 4AT (205 HP),2
2775,HONDA Civic 3 Doors 1995-2000,1.6L 5MT (160 HP),HONDA,4191.0,1699.0,1379.0,1065.0,HONDA Civic 3 Doors 1995-2000 1.6L 5MT (160 HP),1
2776,HONDA Civic Sedan 1995-2000,1.6L VTi 5MT (160 HP),HONDA,4460.0,1699.0,1389.0,1090.0,HONDA Civic Sedan 1995-2000 1.6L VTi 5MT (160 HP),1
2777,HONDA Civic 5 Doors 1995-1997,1.6i 5MT FWD (126 HP),HONDA,4321.0,1699.0,1389.0,1150.0,HONDA Civic 5 Doors 1995-1997 1.6i 5MT FWD (126 HP),1
2778,HONDA Shuttle 1995-1998,2.2i 4AT FWD (150 HP),HONDA,4750.0,1791.0,1641.0,1465.0,HONDA Shuttle 1995-1998 2.2i 4AT FWD (150 HP),1
2779,1994 Honda Accord Coupe,2.2L 4AT (190 HP),HONDA,4681.0,1781.0,1389.0,1360.0,1994 Honda Accord Coupe 2.2L 4AT (190 HP),1
2780,HONDA Civic Coupe 1994-1996,1.6i CVT FWD (125 HP),HONDA,4399.0,1699.0,1341.0,1090.0,HONDA Civic Coupe 1994-1996 1.6i CVT FWD (125 HP),1
2781,1993 Honda Accord CC7,2.0i 4AT (131 HP),HONDA,4676.0,1720.0,1379.0,1365.0,1993 Honda Accord CC7 2.0i 4AT (131 HP),1
2782,1993 Honda Accord Aerodeck,2.2L 4AT (150 HP),HONDA,4699.0,1699.0,1400.0,1426.0,1993 Honda Accord Aerodeck 2.2L 4AT (150 HP),1
2783,Honda Civic CRX del Sol,1.6L VTi 5MT FWD (160 HP),HONDA,4001.0,1699.0,1260.0,1080.0,Honda Civic CRX del Sol 1.6L VTi 5MT FWD (160 HP),1
2784,HONDA Prelude 1992-1996,2.2i 5MT FWD (185 HP),HONDA,4440.0,1760.0,1290.0,1305.0,HONDA Prelude 1992-1996 2.2i 5MT FWD (185 HP),1
2785,HONDA Beat 1991-1996,0.7L 5MT (64 HP),HONDA,3294.0,1400.0,1176.0,760.0,HONDA Beat 1991-1996 0.7L 5MT (64 HP),1
2786,HONDA Civic 3 Doors 1991-1995,1.6i 5 MT (160 HP),HONDA,4079.0,1699.0,1341.0,1083.0,HONDA Civic 3 Doors 1991-1995 1.6i 5 MT (160 HP),1
2787,HONDA NSX 1991-1997,3.0 V6 4AT (273 HP),HONDA,4420.0,1811.0,1181.0,1425.0,HONDA NSX 1991-1997 3.0 V6 4AT (273 HP),1
2788,HONDA Legend Sedan 1991-1996,3.2i V6 4AT (205 HP),HONDA,4950.0,1811.0,1410.0,1590.0,HONDA Legend Sedan 1991-1996 3.2i V6 4AT (205 HP),1
2789,HONDA Legend Coupe 1991-1996,3.2i V6 5MT (205 HP),HONDA,4879.0,1811.0,1369.0,1518.0,HONDA Legend Coupe 1991-1996 3.2i V6 5MT (205 HP),1
2790,HONDA Civic Sedan 1991-1996,1.6L VTi 5MT (160 HP),HONDA,4399.0,1699.0,1379.0,1138.0,HONDA Civic Sedan 1991-1996 1.6L VTi 5MT (160 HP),1
2791,HONDA Concerto Hatchback 1990-1994,1.6i 5MT FWD (112 HP),HONDA,4260.0,1689.0,1400.0,1070.0,HONDA Concerto Hatchback 1990-1994 1.6i 5MT FWD (112 HP),1
2792,1990 Honda Accord,2.2L 4AT FWD (150 HP),HONDA,4699.0,1699.0,1389.0,1335.0,1990 Honda Accord 2.2L 4AT FWD (150 HP),1
2793,HONDA Civic CRX 1988-1993,1.6i VTEC 5MT (150 HP),HONDA,3759.0,1679.0,1270.0,1010.0,HONDA Civic CRX 1988-1993 1.6i VTEC 5MT (150 HP),1
2794,HONDA Legend Coupe 1988-1991,2.7i 5MT (169 HP),HONDA,4780.0,1740.0,1369.0,1368.0,HONDA Legend Coupe 1988-1991 2.7i 5MT (169 HP),1
2795,HONDA Civic Sedan 1987-1991,1.6i 5MT (110 HP),HONDA,4229.0,1689.0,1359.0,942.0,HONDA Civic Sedan 1987-1991 1.6i 5MT (110 HP),1
2796,HONDA Civic 3 Doors 1987-1991,1.6i VTEC 5MT (150 HP),HONDA,3960.0,1669.0,1331.0,1030.0,HONDA Civic 3 Doors 1987-1991 1.6i VTEC 5MT (150 HP),1
2797,HONDA Civic Shuttle 1987-1993,1.6i 5MT FWD (107 HP),HONDA,4089.0,1689.0,1471.0,1050.0,HONDA Civic Shuttle 1987-1993 1.6i 5MT FWD (107 HP),1
2798,HONDA Prelude 1987-1992,2.0L 5MT FWD (150 HP),HONDA,4460.0,1699.0,1300.0,1095.0,HONDA Prelude 1987-1992 2.0L 5MT FWD (150 HP),1
2799,HONDA Legend Sedan 1987-1991,2.7i V6 5MT FWD (170 HP),HONDA,4811.0,1740.0,1389.0,1380.0,HONDA Legend Sedan 1987-1991 2.7i V6 5MT FWD (170 HP),1
2800,HONDA Civic 3 Doors 1983-1987,1.6i VTEC 5MT FWD (150 HP),HONDA,3960.0,1669.0,1331.0,1030.0,HONDA Civic 3 Doors 1983-1987 1.6i VTEC 5MT FWD (150 HP),1
2801,HONDA Jazz/City 1983-1986,1.2L 4MT FWD (45 HP),HONDA,3381.0,1570.0,1471.0,688.0,HONDA Jazz/City 1983-1986 1.2L 4MT FWD (45 HP),1
2802,HONDA Prelude 1983-1987,2.0i 5MT FWD (137 HP),HONDA,4300.0,1689.0,1300.0,1022.0,HONDA Prelude 1983-1987 2.0i 5MT FWD (137 HP),1
2803,HONDA Civic 3 Doors 1982-1983,1.3L 5MT FWD (70 HP),HONDA,3759.0,1580.0,1349.0,780.0,HONDA Civic 3 Doors 1982-1983 1.3L 5MT FWD (70 HP),1
2804,1982 Honda Accord Hatchback,1.7L 3AT FWD (97 HP),HONDA,4209.0,1651.0,1336.0,960.0,1982 Honda Accord Hatchback 1.7L 3AT FWD (97 HP),1
2805,1982 Honda Accord Sedan,1.6L 3AT FWD (80 HP),HONDA,4409.0,1651.0,1374.0,985.0,1982 Honda Accord Sedan 1.6L 3AT FWD (80 HP),1
2806,HONDA Civic 3 Doors 1979-1982,1.5L 2AT FWD (76 HP),HONDA,3759.0,1580.0,1341.0,765.0,HONDA Civic 3 Doors 1979-1982 1.5L 2AT FWD (76 HP),1
2807,HONDA Prelude 1979-1982,1.6L 5MT (80 HP),HONDA,4089.0,1641.0,1290.0,920.0,HONDA Prelude 1979-1982 1.6L 5MT (80 HP),1
2808,1977 Honda Accord,1.6L 2AT FWD (80 HP),HONDA,4125.0,1621.0,1336.0,890.0,1977 Honda Accord 1.6L 2AT FWD (80 HP),1
2809,HONDA Civic 3 Doors 1972-1979,1.2L 4MT FWD (60 HP),HONDA,3551.0,1506.0,1346.0,40.0,HONDA Civic 3 Doors 1972-1979 1.2L 4MT FWD (60 HP),1
2810,HONDA 1300 Coupe 1970-1973,1.3L 3AT (80 HP),HONDA,4161.0,1496.0,1321.0,925.0,HONDA 1300 Coupe 1970-1973 1.3L 3AT (80 HP),1
2811,HONDA N600 1969-1972,0.6,HONDA,3099.0,1321.0,1326.0,550.0,HONDA N600 1969-1972 0.6,1
2812,HONDA 1300 Sedan 1969-1973,1.3L 3AT (80 HP),HONDA,3886.0,1466.0,1346.0,910.0,HONDA 1300 Sedan 1969-1973 1.3L 3AT (80 HP),1
